NewsID,popularity_score
N64858,0.3796814638820623
N27387,0.1312509933019802
N57484,0.21406115016200755
N52629,0.16562031372005473
N25225,0.16562031372005473
N5275,0.16562031372005473
N25348,0.08281015686002736
N8503,0.1312509933019802
N31980,0.16562031372005473
N28307,0.40229016822954616
N31156,0.1312509933019802
N49354,0.3578995434753817
N57179,0.33124062744010946
N8863,0.192279229755327
N59713,0.5041037527635286
N4807,0.3235302230573072
N28319,0.384558459510654
N54348,0.4520963887059477
N60336,0.08281015686002736
N61497,0.35177154371828934
N29715,0.44365972188817765
N21509,0.3692862318459204
N16022,0.286476074985893
N22191,0.286476074985893
N47934,0.2750893866153544
N64632,0.4809079720374423
N21128,0.5058478684491137
N60904,0.1312509933019802
N50245,0.21406115016200755
N51223,0.21406115016200755
N6399,0.40634037991733457
N33689,0.3637284947593403
N11758,0.08281015686002736
N8170,0.3637284947593403
N2952,0.4247567312126871
N4034,0.4520963887059477
N740,0.43458170057831674
N9240,0.384558459510654
N6866,0.34531214346398775
N61274,0.2324775014573601
N61983,0.192279229755327
N61296,0.45478121635928737
N48958,0.5415087668804862
N7040,0.08281015686002736
N57713,0.5075668880727146
N40495,0.5279180152986986
N6219,0.33124062744010946
N1999,0.3152876583173875
N31333,0.16562031372005473
N6960,0.2484304705800821
N20418,0.08281015686002736
N13967,0.3980978151774148
N42285,0.384558459510654
N53008,0.3796814638820623
N46452,0.4407097003354091
N19019,0.410257773578506
N13979,0.2625019866039604
N2782,0.21406115016200755
N57917,0.2324775014573601
N47433,0.35177154371828934
N57227,0.3937529799059406
N22329,0.2750893866153544
N23563,0.48510032508957346
N53214,0.35177154371828934
N24759,0.41405078430013686
N7840,0.47432999132413783
N53875,0.3692862318459204
N56355,0.47656313676596795
N39774,0.3980978151774148
N12761,0.44365972188817765
N9271,0.49306793043853336
N49323,0.1312509933019802
N60128,0.33124062744010946
N51506,0.4624916207420897
N21484,0.4624916207420897
N37994,0.5092615236156842
N48416,0.4574070320071609
N55897,0.3384834390434738
N5615,0.08281015686002736
N16311,0.192279229755327
N11702,0.41405078430013686
N61389,0.3892441503703667
N21228,0.16562031372005473
N46283,0.45997637410038444
N48663,0.4281223003240151
N55572,0.2484304705800821
N25625,0.1312509933019802
N61074,0.3637284947593403
N2636,0.08281015686002736
N12588,0.1312509933019802
N30989,0.08281015686002736
N4076,0.2625019866039604
N1480,0.4376849868123195
N28303,0.29687130702203496
N29749,0.2625019866039604
N35094,0.4809079720374423
N59908,0.21406115016200755
N16589,0.3692862318459204
N13403,0.3796814638820623
N31753,0.1312509933019802
N39389,0.30643399351033934
N63817,0.21406115016200755
N31758,0.1312509933019802
N16618,0.34531214346398775
N62750,0.4673686163706814
N35645,0.1312509933019802
N57014,0.4574070320071609
N12767,0.34531214346398775
N58813,0.4407097003354091
N4633,0.34531214346398775
N26063,0.1312509933019802
N4612,0.384558459510654
N26902,0.4247567312126871
N47873,0.192279229755327
N36446,0.2324775014573601
N8791,0.21406115016200755
N44341,0.29687130702203496
N49240,0.3384834390434738
N31283,0.192279229755327
N53103,0.08281015686002736
N42272,0.1312509933019802
N38221,0.08281015686002736
N63650,0.33124062744010946
N32829,0.3692862318459204
N34538,0.08281015686002736
N2553,0.192279229755327
N15289,0.4407097003354091
N50011,0.3578995434753817
N34451,0.4624916207420897
N5324,0.2324775014573601
N40559,0.40229016822954616
N51725,0.2625019866039604
N7431,0.4673686163706814
N44203,0.286476074985893
N33240,0.5571401481841651
N20404,0.16562031372005473
N20281,0.4212935959035012
N14846,0.3152876583173875
N28110,0.2750893866153544
N27932,0.5173918574383441
N58778,0.08281015686002736
N28735,0.47875530474122
N36689,0.48302253702026954
N357,0.2750893866153544
N22999,0.3384834390434738
N15784,0.2625019866039604
N28152,0.34531214346398775
N3462,0.2625019866039604
N47995,0.08281015686002736
N48231,0.2324775014573601
N4552,0.08281015686002736
N47280,0.3796814638820623
N55488,0.4624916207420897
N31281,0.4212935959035012
N62779,0.08281015686002736
N16118,0.48714259366920387
N47353,0.16562031372005473
N47570,0.4407097003354091
N18595,0.2324775014573601
N35290,0.16562031372005473
N40342,0.286476074985893
N20236,0.34531214346398775
N60045,0.192279229755327
N4295,0.40229016822954616
N19938,0.08281015686002736
N51489,0.4968609411601642
N25966,0.44365972188817765
N27318,0.3637284947593403
N823,0.37459687514713347
N22145,0.37459687514713347
N55786,0.08281015686002736
N14710,0.192279229755327
N8704,0.16562031372005473
N14329,0.35177154371828934
N37384,0.4520963887059477
N38620,0.08281015686002736
N52554,0.4574070320071609
N48684,0.3892441503703667
N20178,0.45997637410038444
N32841,0.21406115016200755
N22442,0.3578995434753817
N33415,0.08281015686002736
N63106,0.5886580253091411
N344,0.16562031372005473
N30619,0.48714259366920387
N19903,0.47875530474122
N20428,0.469734432345454
N36288,0.45997637410038444
N21758,0.2324775014573601
N34382,0.3796814638820623
N7806,0.1312509933019802
N20325,0.3152876583173875
N29363,0.43139565036273086
N18522,0.40634037991733457
N36251,0.3692862318459204
N51153,0.3796814638820623
N15310,0.16562031372005473
N20512,0.3235302230573072
N57266,0.2324775014573601
N36584,0.1312509933019802
N3734,0.192279229755327
N58143,0.192279229755327
N26539,0.3152876583173875
N24376,0.4465386516193677
N29254,0.44365972188817765
N54634,0.3796814638820623
N13087,0.3235302230573072
N61235,0.33124062744010946
N57312,0.192279229755327
N27966,0.37459687514713347
N3117,0.08281015686002736
N35249,0.2324775014573601
N4637,0.08281015686002736
N23260,0.1312509933019802
N20479,0.08281015686002736
N26336,0.2324775014573601
N37088,0.3384834390434738
N12020,0.3578995434753817
N60606,0.4574070320071609
N41826,0.34531214346398775
N41128,0.30643399351033934
N3401,0.2324775014573601
N49498,0.192279229755327
N57451,0.2484304705800821
N27583,0.45997637410038444
N44578,0.2625019866039604
N24354,0.08281015686002736
N3726,0.3892441503703667
N4156,0.48302253702026954
N15574,0.4177270682878732
N4273,0.2750893866153544
N55178,0.21406115016200755
N31406,0.49306793043853336
N63342,0.4376849868123195
N3930,0.5477651597747477
N61725,0.08281015686002736
N54115,0.3235302230573072
N32407,0.21406115016200755
N25160,0.3980978151774148
N21656,0.5189535764432531
N6760,0.286476074985893
N35786,0.2750893866153544
N36408,0.37459687514713347
N64543,0.5220170725677666
N26108,0.2625019866039604
N3865,0.30643399351033934
N24750,0.21406115016200755
N42885,0.410257773578506
N23536,0.33124062744010946
N20270,0.4574070320071609
N333,0.286476074985893
N6814,0.2484304705800821
N64721,0.16562031372005473
N39480,0.08281015686002736
N1573,0.2625019866039604
N7296,0.08281015686002736
N46186,0.3578995434753817
N32237,0.21406115016200755
N25953,0.43139565036273086
N30053,0.08281015686002736
N18377,0.3384834390434738
N51182,0.3637284947593403
N46004,0.3937529799059406
N2562,0.3692862318459204
N5905,0.40634037991733457
N47607,0.1312509933019802
N10350,0.4520963887059477
N47957,0.192279229755327
N8260,0.4177270682878732
N37348,0.33124062744010946
N20413,0.3637284947593403
N45459,0.192279229755327
N25095,0.2324775014573601
N7419,0.5375913732193147
N3380,0.4520963887059477
N40676,0.2324775014573601
N53698,0.16562031372005473
N33883,0.3637284947593403
N63390,0.40634037991733457
N9247,0.1312509933019802
N48890,0.5349065455659752
N55411,0.48510032508957346
N8494,0.08281015686002736
N26954,0.08281015686002736
N4148,0.4212935959035012
N26038,0.3578995434753817
N33361,0.3937529799059406
N59576,0.2625019866039604
N21095,0.08281015686002736
N3821,0.5158094528126341
N241,0.3235302230573072
N58171,0.4177270682878732
N19423,0.4281223003240151
N29023,0.16562031372005473
N61952,0.35177154371828934
N7470,0.3152876583173875
N20319,0.4177270682878732
N25938,0.2484304705800821
N50592,0.5005372251479006
N41380,0.5142058072227583
N33623,0.3796814638820623
N12702,0.16562031372005473
N61162,0.16562031372005473
N36119,0.2324775014573601
N32030,0.3692862318459204
N21351,0.4281223003240151
N39028,0.3937529799059406
N54794,0.286476074985893
N18529,0.5362565012020506
N11827,0.2324775014573601
N36865,0.21406115016200755
N16659,0.4407097003354091
N38900,0.2625019866039604
N9719,0.45997637410038444
N58693,0.16562031372005473
N49076,0.1312509933019802
N62391,0.5075668880727146
N52294,0.5582619386105749
N57368,0.4891505367773619
N26934,0.16562031372005473
N46613,0.286476074985893
N62245,0.08281015686002736
N39269,0.3637284947593403
N38330,0.34531214346398775
N10123,0.3384834390434738
N60585,0.45997637410038444
N12831,0.384558459510654
N55743,0.4891505367773619
N52389,0.08281015686002736
N62093,0.48714259366920387
N10552,0.3637284947593403
N21377,0.29687130702203496
N46567,0.3578995434753817
N3727,0.2484304705800821
N41627,0.34531214346398775
N23590,0.3796814638820623
N58241,0.384558459510654
N37636,0.2750893866153544
N32211,0.3892441503703667
N14257,0.08281015686002736
N1952,0.45997637410038444
N43368,0.44934983550091867
N48887,0.3692862318459204
N53587,0.47432999132413783
N56027,0.08281015686002736
N28480,0.3637284947593403
N43985,0.08281015686002736
N20018,0.3892441503703667
N23942,0.6121589653394224
N25480,0.2625019866039604
N62563,0.384558459510654
N13299,0.16562031372005473
N27936,0.3152876583173875
N11511,0.3937529799059406
N16223,0.1312509933019802
N41511,0.35177154371828934
N19663,0.1312509933019802
N47906,0.192279229755327
N36940,0.16562031372005473
N1410,0.2750893866153544
N3590,0.3578995434753817
N57998,0.33124062744010946
N28377,0.08281015686002736
N58229,0.3152876583173875
N4506,0.1312509933019802
N57229,0.08281015686002736
N57985,0.1312509933019802
N50888,0.21406115016200755
N39149,0.3235302230573072
N58133,0.2625019866039604
N50879,0.1312509933019802
N51990,0.2324775014573601
N37497,0.4624916207420897
N49704,0.4177270682878732
N40512,0.1312509933019802
N28829,0.08281015686002736
N40558,0.16562031372005473
N36964,0.41405078430013686
N64103,0.21406115016200755
N27594,0.1312509933019802
N2957,0.1312509933019802
N22164,0.34531214346398775
N19915,0.16562031372005473
N44832,0.21406115016200755
N48707,0.4407097003354091
N28585,0.43139565036273086
N16447,0.1312509933019802
N61065,0.286476074985893
N6475,0.1312509933019802
N51378,0.286476074985893
N65027,0.5058478684491137
N5737,0.410257773578506
N41610,0.08281015686002736
N17965,0.4247567312126871
N54725,0.08281015686002736
N40071,0.5250039732079208
N14531,0.410257773578506
N22664,0.4247567312126871
N45211,0.45997637410038444
N12109,0.4212935959035012
N31668,0.3384834390434738
N30926,0.1312509933019802
N26159,0.40229016822954616
N15450,0.30643399351033934
N45623,0.08281015686002736
N40901,0.16562031372005473
N59323,0.3235302230573072
N6953,0.48714259366920387
N6008,0.1312509933019802
N25406,0.3692862318459204
N62570,0.4574070320071609
N8907,0.47656313676596795
N46892,0.21406115016200755
N7301,0.286476074985893
N29210,0.1312509933019802
N12492,0.4968609411601642
N61652,0.2324775014573601
N39073,0.3980978151774148
N3161,0.3980978151774148
N28204,0.3892441503703667
N37458,0.3637284947593403
N1199,0.2484304705800821
N64745,0.5075668880727146
N16915,0.4891505367773619
N12139,0.2324775014573601
N64263,0.192279229755327
N26812,0.2625019866039604
N27476,0.35177154371828934
N50773,0.16562031372005473
N26365,0.08281015686002736
N32774,0.2750893866153544
N63835,0.3892441503703667
N17650,0.2324775014573601
N41188,0.2750893866153544
N3652,0.29687130702203496
N18704,0.16562031372005473
N61648,0.3578995434753817
N38025,0.1312509933019802
N2104,0.192279229755327
N10565,0.192279229755327
N36182,0.2324775014573601
N65036,0.30643399351033934
N8167,0.1312509933019802
N32207,0.35177154371828934
N43338,0.33124062744010946
N34597,0.16562031372005473
N60197,0.2484304705800821
N63086,0.2324775014573601
N2324,0.286476074985893
N55913,0.47875530474122
N64598,0.1312509933019802
N51424,0.3578995434753817
N56090,0.08281015686002736
N10828,0.08281015686002736
N11931,0.3384834390434738
N60610,0.08281015686002736
N5196,0.16562031372005473
N47840,0.2625019866039604
N36931,0.4809079720374423
N19685,0.16562031372005473
N11542,0.3796814638820623
N18118,0.08281015686002736
N18340,0.3384834390434738
N33312,0.286476074985893
N17821,0.37459687514713347
N16914,0.3235302230573072
N25076,0.29687130702203496
N4066,0.3384834390434738
N35387,0.4177270682878732
N57456,0.384558459510654
N23556,0.3796814638820623
N19647,0.3892441503703667
N63599,0.21406115016200755
N37814,0.33124062744010946
N3087,0.3980978151774148
N9530,0.1312509933019802
N30759,0.30643399351033934
N46024,0.16562031372005473
N26084,0.4212935959035012
N41617,0.3384834390434738
N15361,0.08281015686002736
N35306,0.08281015686002736
N10234,0.08281015686002736
N23117,0.1312509933019802
N13864,0.192279229755327
N38949,0.4673686163706814
N63174,0.47432999132413783
N26469,0.192279229755327
N63293,0.30643399351033934
N11415,0.16562031372005473
N29572,0.192279229755327
N12345,0.08281015686002736
N56738,0.29687130702203496
N1046,0.4212935959035012
N21093,0.16562031372005473
N17104,0.45478121635928737
N49908,0.3892441503703667
N11929,0.4177270682878732
N2960,0.4987132232656663
N44145,0.37459687514713347
N23189,0.3937529799059406
N61969,0.3235302230573072
N53237,0.410257773578506
N37687,0.08281015686002736
N26388,0.2484304705800821
N8519,0.192279229755327
N20439,0.08281015686002736
N37484,0.16562031372005473
N27258,0.34531214346398775
N42860,0.384558459510654
N6631,0.1312509933019802
N50387,0.2484304705800821
N8577,0.08281015686002736
N197,0.1312509933019802
N56603,0.08281015686002736
N12544,0.08281015686002736
N17355,0.3637284947593403
N1206,0.1312509933019802
N59427,0.192279229755327
N15810,0.2324775014573601
N23230,0.1312509933019802
N58656,0.3692862318459204
N44116,0.410257773578506
N351,0.08281015686002736
N40014,0.1312509933019802
N42694,0.21406115016200755
N17896,0.2625019866039604
N25796,0.2750893866153544
N63372,0.1312509933019802
N46736,0.43458170057831674
N50165,0.21406115016200755
N28931,0.1312509933019802
N53443,0.2625019866039604
N15353,0.08281015686002736
N29830,0.3578995434753817
N34657,0.3796814638820623
N32058,0.4212935959035012
N44508,0.08281015686002736
N34146,0.1312509933019802
N46904,0.1312509933019802
N55115,0.08281015686002736
N33347,0.286476074985893
N46690,0.3578995434753817
N23394,0.2750893866153544
N28614,0.2625019866039604
N44257,0.08281015686002736
N49707,0.30643399351033934
N15279,0.5626466436647111
N22320,0.512580342656904
N52557,0.40229016822954616
N29839,0.5041037527635286
N59478,0.1312509933019802
N6206,0.08281015686002736
N7901,0.40634037991733457
N14097,0.2324775014573601
N25315,0.286476074985893
N8643,0.3235302230573072
N47889,0.47875530474122
N15807,0.40634037991733457
N49372,0.08281015686002736
N6787,0.3637284947593403
N58077,0.33124062744010946
N5146,0.44365972188817765
N25040,0.384558459510654
N35139,0.2484304705800821
N29369,0.29687130702203496
N46057,0.3796814638820623
N3377,0.1312509933019802
N32234,0.30643399351033934
N33203,0.43139565036273086
N55548,0.2324775014573601
N5288,0.4574070320071609
N31763,0.3235302230573072
N46466,0.3892441503703667
N36049,0.16562031372005473
N3517,0.5173918574383441
N52857,0.2625019866039604
N32381,0.192279229755327
N42913,0.16562031372005473
N6432,0.08281015686002736
N15803,0.44934983550091867
N54534,0.1312509933019802
N53386,0.1312509933019802
N45261,0.2484304705800821
N51572,0.1312509933019802
N12091,0.1312509933019802
N15132,0.21406115016200755
N4954,0.08281015686002736
N21318,0.08281015686002736
N40936,0.1312509933019802
N42602,0.37459687514713347
N64153,0.3892441503703667
N48476,0.40229016822954616
N45543,0.41405078430013686
N1812,0.16562031372005473
N12682,0.3152876583173875
N46619,0.16562031372005473
N26631,0.08281015686002736
N49777,0.33124062744010946
N42241,0.1312509933019802
N35388,0.29687130702203496
N53044,0.37459687514713347
N47401,0.44365972188817765
N21030,0.3796814638820623
N42803,0.4968609411601642
N17357,0.45997637410038444
N15195,0.3152876583173875
N11378,0.2750893866153544
N35622,0.4247567312126871
N31183,0.3637284947593403
N38947,0.43139565036273086
N6758,0.16562031372005473
N31113,0.2324775014573601
N46111,0.2625019866039604
N39949,0.45997637410038444
N64258,0.2625019866039604
N37609,0.2484304705800821
N41726,0.3578995434753817
N30963,0.2625019866039604
N17475,0.08281015686002736
N29848,0.1312509933019802
N38080,0.3637284947593403
N57974,0.29687130702203496
N51241,0.4281223003240151
N42365,0.2750893866153544
N35776,0.44365972188817765
N37170,0.34531214346398775
N10674,0.3637284947593403
N59796,0.34531214346398775
N28861,0.192279229755327
N28987,0.2625019866039604
N61517,0.21406115016200755
N34925,0.33124062744010946
N64243,0.3796814638820623
N57138,0.2484304705800821
N48722,0.16562031372005473
N50861,0.1312509933019802
N52743,0.08281015686002736
N48893,0.1312509933019802
N55455,0.35177154371828934
N62341,0.1312509933019802
N24643,0.21406115016200755
N19300,0.16562031372005473
N20147,0.1312509933019802
N18132,0.2625019866039604
N60300,0.2484304705800821
N12744,0.16562031372005473
N16826,0.192279229755327
N22193,0.2625019866039604
N5235,0.08281015686002736
N37738,0.08281015686002736
N4820,0.192279229755327
N62981,0.16562031372005473
N55275,0.4649550029147202
N16431,0.16562031372005473
N20851,0.08281015686002736
N15678,0.286476074985893
N31037,0.3384834390434738
N9806,0.3796814638820623
N2046,0.44934983550091867
N34816,0.08281015686002736
N41432,0.3637284947593403
N33568,0.1312509933019802
N2871,0.3235302230573072
N3232,0.3235302230573072
N30295,0.469734432345454
N12140,0.16562031372005473
N61662,0.1312509933019802
N24732,0.3235302230573072
N3045,0.2484304705800821
N64831,0.1312509933019802
N8807,0.40229016822954616
N34159,0.384558459510654
N43587,0.33124062744010946
N30631,0.3578995434753817
N36200,0.08281015686002736
N7408,0.1312509933019802
N12627,0.48714259366920387
N37580,0.2750893866153544
N40403,0.192279229755327
N48572,0.33124062744010946
N26247,0.08281015686002736
N53373,0.30643399351033934
N313,0.2625019866039604
N8902,0.08281015686002736
N49819,0.08281015686002736
N61407,0.43458170057831674
N62369,0.1312509933019802
N3541,0.4624916207420897
N44830,0.384558459510654
N18406,0.5220170725677666
N58431,0.16562031372005473
N30550,0.192279229755327
N56548,0.08281015686002736
N13471,0.3796814638820623
N56573,0.2750893866153544
N12330,0.3637284947593403
N61885,0.3235302230573072
N27143,0.44934983550091867
N62227,0.37459687514713347
N63060,0.44365972188817765
N47453,0.3980978151774148
N41787,0.30643399351033934
N39878,0.08281015686002736
N37279,0.21406115016200755
N52203,0.29687130702203496
N36273,0.410257773578506
N53095,0.16562031372005473
N57238,0.2625019866039604
N31504,0.512580342656904
N23326,0.35177154371828934
N28448,0.2324775014573601
N21619,0.4465386516193677
N47602,0.43139565036273086
N6977,0.1312509933019802
N45960,0.08281015686002736
N6566,0.21406115016200755
N16291,0.2750893866153544
N45043,0.1312509933019802
N28233,0.08281015686002736
N58294,0.1312509933019802
N28745,0.3235302230573072
N12300,0.34531214346398775
N29858,0.1312509933019802
N6129,0.08281015686002736
N15952,0.29687130702203496
N33150,0.29687130702203496
N44746,0.286476074985893
N49178,0.16562031372005473
N47857,0.08281015686002736
N49694,0.29687130702203496
N11366,0.29687130702203496
N32923,0.384558459510654
N693,0.16562031372005473
N35112,0.37459687514713347
N14093,0.30643399351033934
N56311,0.08281015686002736
N33008,0.21406115016200755
N20162,0.08281015686002736
N20372,0.08281015686002736
N15093,0.30643399351033934
N25128,0.21406115016200755
N51631,0.1312509933019802
N12954,0.08281015686002736
N35599,0.2484304705800821
N59786,0.08281015686002736
N62268,0.21406115016200755
N16465,0.1312509933019802
N35576,0.3980978151774148
N8029,0.4376849868123195
N10072,0.2484304705800821
N27601,0.37459687514713347
N19376,0.33124062744010946
N58016,0.16562031372005473
N54397,0.3235302230573072
N43397,0.08281015686002736
N53251,0.1312509933019802
N47096,0.3235302230573072
N12424,0.5058478684491137
N25073,0.286476074985893
N24037,0.16562031372005473
N39568,0.3796814638820623
N61950,0.4891505367773619
N27198,0.45997637410038444
N6775,0.16562031372005473
N54321,0.29687130702203496
N53599,0.3692862318459204
N16205,0.1312509933019802
N61828,0.3152876583173875
N26514,0.40229016822954616
N22408,0.4987132232656663
N28943,0.2324775014573601
N26518,0.08281015686002736
N53630,0.35177154371828934
N63601,0.2625019866039604
N51764,0.3980978151774148
N53696,0.47656313676596795
N37592,0.08281015686002736
N51608,0.1312509933019802
N5582,0.16562031372005473
N55669,0.192279229755327
N52421,0.08281015686002736
N15134,0.35177154371828934
N31141,0.2324775014573601
N14266,0.30643399351033934
N31062,0.29687130702203496
N20477,0.08281015686002736
N53697,0.2750893866153544
N7817,0.08281015686002736
N30725,0.40634037991733457
N33144,0.34531214346398775
N46676,0.08281015686002736
N19867,0.35177154371828934
N12254,0.08281015686002736
N24126,0.1312509933019802
N28300,0.192279229755327
N23824,0.3796814638820623
N47721,0.2625019866039604
N15053,0.2625019866039604
N15124,0.2484304705800821
N32548,0.29687130702203496
N37619,0.2324775014573601
N18649,0.286476074985893
N30605,0.16562031372005473
N7540,0.2625019866039604
N8074,0.30643399351033934
N8420,0.08281015686002736
N24985,0.37459687514713347
N6207,0.29687130702203496
N8987,0.08281015686002736
N50938,0.16562031372005473
N27276,0.16562031372005473
N38691,0.2625019866039604
N23391,0.35177154371828934
N36725,0.3578995434753817
N34612,0.35177154371828934
N32854,0.44365972188817765
N60252,0.21406115016200755
N3992,0.192279229755327
N23129,0.4624916207420897
N60291,0.192279229755327
N53436,0.3692862318459204
N36942,0.16562031372005473
N54368,0.08281015686002736
N17289,0.35177154371828934
N37115,0.3384834390434738
N41258,0.37459687514713347
N15137,0.2750893866153544
N32708,0.16562031372005473
N51225,0.3152876583173875
N47231,0.4465386516193677
N29017,0.2484304705800821
N61051,0.08281015686002736
N36914,0.1312509933019802
N59495,0.37459687514713347
N44299,0.3980978151774148
N62366,0.5142058072227583
N20766,0.16562031372005473
N24193,0.2750893866153544
N58166,0.21406115016200755
N11301,0.33124062744010946
N59214,0.37459687514713347
N39452,0.16562031372005473
N18111,0.08281015686002736
N14666,0.2484304705800821
N44834,0.2484304705800821
N55407,0.16562031372005473
N50023,0.40229016822954616
N20067,0.29687130702203496
N8262,0.2324775014573601
N6812,0.08281015686002736
N11949,0.29687130702203496
N30215,0.3937529799059406
N32405,0.08281015686002736
N52617,0.1312509933019802
N12083,0.33124062744010946
N57906,0.286476074985893
N30135,0.5349065455659752
N57554,0.08281015686002736
N50875,0.21406115016200755
N53783,0.1312509933019802
N46309,0.3796814638820623
N12606,0.3152876583173875
N34306,0.08281015686002736
N17628,0.4212935959035012
N60612,0.16562031372005473
N55309,0.2484304705800821
N43001,0.4281223003240151
N43665,0.3384834390434738
N23749,0.3152876583173875
N41893,0.21406115016200755
N38560,0.29687130702203496
N28773,0.3384834390434738
N14261,0.08281015686002736
N18409,0.33124062744010946
N40146,0.3384834390434738
N3839,0.1312509933019802
N11784,0.3152876583173875
N23285,0.1312509933019802
N19013,0.2625019866039604
N12162,0.286476074985893
N1920,0.4281223003240151
N43322,0.192279229755327
N32371,0.192279229755327
N61925,0.16562031372005473
N7852,0.2750893866153544
N34492,0.29687130702203496
N29665,0.1312509933019802
N61373,0.2750893866153544
N42522,0.21406115016200755
N48484,0.08281015686002736
N990,0.2484304705800821
N9392,0.16562031372005473
N54553,0.08281015686002736
N54491,0.3235302230573072
N26043,0.3637284947593403
N16809,0.3892441503703667
N29398,0.21406115016200755
N27417,0.2484304705800821
N29961,0.30643399351033934
N3313,0.286476074985893
N29003,0.4247567312126871
N35722,0.08281015686002736
N28221,0.16562031372005473
N42144,0.33124062744010946
N5142,0.16562031372005473
N57030,0.33124062744010946
N64787,0.44365972188817765
N40281,0.1312509933019802
N9746,0.192279229755327
N49364,0.2625019866039604
N48937,0.3384834390434738
N62358,0.43458170057831674
N37266,0.16562031372005473
N11856,0.3796814638820623
N64037,0.3637284947593403
N3392,0.3637284947593403
N19850,0.08281015686002736
N11199,0.16562031372005473
N2885,0.08281015686002736
N33043,0.08281015686002736
N21611,0.3578995434753817
N19316,0.1312509933019802
N49735,0.08281015686002736
N32330,0.1312509933019802
N58086,0.3637284947593403
N3469,0.2324775014573601
N15283,0.33124062744010946
N7092,0.4212935959035012
N46779,0.3235302230573072
N36599,0.3980978151774148
N2810,0.192279229755327
N50156,0.2324775014573601
N29488,0.35177154371828934
N50135,0.30643399351033934
N47933,0.21406115016200755
N9617,0.3152876583173875
N29156,0.08281015686002736
N50452,0.34531214346398775
N47114,0.34531214346398775
N28914,0.16562031372005473
N39199,0.08281015686002736
N64816,0.29687130702203496
N28248,0.2484304705800821
N43284,0.1312509933019802
N16234,0.1312509933019802
N58152,0.29687130702203496
N58140,0.30643399351033934
N29296,0.08281015686002736
N24268,0.08281015686002736
N53873,0.08281015686002736
N53346,0.3796814638820623
N40887,0.192279229755327
N58569,0.4809079720374423
N14400,0.384558459510654
N4481,0.37459687514713347
N27614,0.16562031372005473
N52445,0.3152876583173875
N46489,0.286476074985893
N41232,0.33124062744010946
N24581,0.192279229755327
N11483,0.30643399351033934
N35029,0.3384834390434738
N15422,0.2484304705800821
N9104,0.3937529799059406
N39174,0.08281015686002736
N17073,0.08281015686002736
N26476,0.08281015686002736
N47248,0.3235302230573072
N26233,0.1312509933019802
N8657,0.2324775014573601
N58814,0.4574070320071609
N40180,0.16562031372005473
N21216,0.3692862318459204
N14464,0.21406115016200755
N54692,0.08281015686002736
N54038,0.33124062744010946
N32785,0.192279229755327
N59462,0.34531214346398775
N21840,0.40634037991733457
N28820,0.08281015686002736
N14652,0.3235302230573072
N43299,0.33124062744010946
N41651,0.43458170057831674
N11853,0.21406115016200755
N16344,0.2625019866039604
N31359,0.16562031372005473
N29536,0.2625019866039604
N45462,0.3235302230573072
N38960,0.2484304705800821
N48225,0.2750893866153544
N60009,0.35177154371828934
N27314,0.286476074985893
N52752,0.4247567312126871
N42159,0.192279229755327
N15582,0.16562031372005473
N34915,0.3692862318459204
N38289,0.08281015686002736
N13854,0.192279229755327
N38550,0.286476074985893
N50862,0.08281015686002736
N33311,0.2625019866039604
N12354,0.21406115016200755
N55950,0.2625019866039604
N47084,0.16562031372005473
N2874,0.1312509933019802
N20209,0.16562031372005473
N41842,0.45997637410038444
N37908,0.3637284947593403
N44075,0.2625019866039604
N16502,0.3152876583173875
N17859,0.08281015686002736
N39998,0.08281015686002736
N52972,0.16562031372005473
N27486,0.3796814638820623
N41555,0.3796814638820623
N26972,0.16562031372005473
N32428,0.1312509933019802
N58773,0.1312509933019802
N39109,0.37459687514713347
N22696,0.35177154371828934
N60221,0.1312509933019802
N45499,0.2625019866039604
N55364,0.16562031372005473
N12476,0.16562031372005473
N28385,0.3980978151774148
N58271,0.4177270682878732
N9273,0.1312509933019802
N61119,0.2324775014573601
N42459,0.2324775014573601
N20136,0.1312509933019802
N34848,0.37459687514713347
N30664,0.21406115016200755
N40395,0.16562031372005473
N37764,0.21406115016200755
N38682,0.08281015686002736
N59277,0.30643399351033934
N53291,0.08281015686002736
N29379,0.16562031372005473
N40431,0.3235302230573072
N45673,0.384558459510654
N33323,0.08281015686002736
N7547,0.2484304705800821
N48606,0.3692862318459204
N5527,0.1312509933019802
N45738,0.08281015686002736
N47588,0.08281015686002736
N25561,0.286476074985893
N7094,0.08281015686002736
N44022,0.1312509933019802
N43222,0.1312509933019802
N35161,0.286476074985893
N37744,0.192279229755327
N20753,0.08281015686002736
N33088,0.08281015686002736
N41378,0.16562031372005473
N26940,0.3980978151774148
N62532,0.2324775014573601
N44219,0.1312509933019802
N54603,0.08281015686002736
N42062,0.192279229755327
N60058,0.08281015686002736
N50005,0.4247567312126871
N46307,0.3152876583173875
N56471,0.2324775014573601
N20614,0.2484304705800821
N2235,0.384558459510654
N20860,0.08281015686002736
N21999,0.1312509933019802
N40194,0.08281015686002736
N1020,0.16562031372005473
N31948,0.286476074985893
N51750,0.1312509933019802
N43528,0.29687130702203496
N35150,0.1312509933019802
N28757,0.192279229755327
N26643,0.1312509933019802
N56551,0.16562031372005473
N63943,0.3235302230573072
N14977,0.2625019866039604
N43648,0.37459687514713347
N20770,0.33124062744010946
N38793,0.08281015686002736
N56769,0.08281015686002736
